Branch_ID,City_Type,Staff_Count,Branch_Area_sqft,Marketing_Spend,ATM_Count,Population_Density,Competitor_Branches,Average_Income,Monthly_Revenue
BR_3568,Suburban,15,5056,181778,8,23719,7,140095,286186
BR_3569,Suburban,38,2078,120770,3,18432,5,187970,517982
BR_3570,Rural,37,2394,34987,2,7916,11,124281,417935
BR_3571,Urban,30,3351,170161,6,20894,8,73561,359701
BR_3572,Suburban,6,2752,85997,7,24609,5,112473,96910
BR_3573,Rural,27,2495,292137,4,13526,4,148022,373539
BR_3574,Rural,45,1754,31465,12,22044,0,154552,700035
BR_3575,Rural,26,4091,102071,7,3746,7,48836,357064
BR_3576,Urban,38,1156,32366,4,27071,2,85420,489500
BR_3577,Urban,19,4395,283929,8,10170,11,33911,215639
BR_3578,Urban,14,1768,26242,6,2633,1,182107,210256
BR_3579,Suburban,19,1041,132616,4,25364,6,181065,232327
BR_3580,Urban,46,4246,288500,12,14889,10,116216,559728
BR_3581,Urban,33,5034,105380,8,29393,1,98080,576310
BR_3582,Rural,27,2944,238735,4,21104,0,47289,561821
BR_3583,Urban,21,946,275960,7,18559,10,56346,239661
BR_3584,Rural,13,5976,54261,11,17140,1,50644,382162
BR_3585,Urban,54,5961,209551,3,29736,5,53279,902242
BR_3586,Urban,40,1342,241968,8,27214,1,120446,613323
BR_3587,Urban,13,1491,150792,11,10152,0,73638,257705
BR_3588,Suburban,20,1825,123467,5,17718,0,138917,375473
BR_3589,Urban,40,4850,124008,5,21741,3,59341,673170
BR_3590,Urban,52,4805,124992,13,6392,7,144660,749357
BR_3591,Rural,55,4159,47011,2,7379,5,143481,777239
BR_3592,Urban,37,3751,199675,12,24354,3,179975,569850
BR_3593,Suburban,59,1529,113593,2,10666,5,125957,785168
BR_3594,Suburban,35,5299,138339,3,11838,5,59979,564233
BR_3595,Urban,10,3355,169519,0,3958,8,150576,128268
BR_3596,Suburban,14,1950,103940,5,8679,3,131626,175379
BR_3597,Urban,20,2535,106677,0,17921,5,90109,260655
BR_3598,Suburban,8,1838,256729,10,15348,9,134239,134401
BR_3599,Urban,58,3712,133570,3,9348,0,177999,829916
BR_3600,Suburban,26,5640,83056,14,7884,6,94356,418394
BR_3601,Urban,17,3340,101468,12,14312,6,181473,209399
BR_3602,Suburban,20,5214,294161,6,26924,10,187773,333540
BR_3603,Urban,56,2042,249945,11,10828,0,98226,823176
BR_3604,Urban,33,1572,57880,5,21998,7,128658,376671
BR_3605,Urban,10,2716,21355,7,5820,4,160298,93024
BR_3606,Urban,30,4212,126360,3,6322,8,115808,373847
BR_3607,Rural,15,3299,78936,8,7467,7,132533,126544
BR_3608,Urban,28,4240,215680,9,14325,2,143525,511628
BR_3609,Rural,33,5839,232694,7,7502,0,183075,695781
BR_3610,Rural,7,4345,266590,13,29193,2,122571,269076
BR_3611,Suburban,56,2013,238123,14,24763,1,113601,789676
BR_3612,Urban,14,3731,277034,4,19588,1,93160,411923
BR_3613,Urban,5,1218,230828,13,28737,10,30505,17516
BR_3614,Suburban,56,4581,67266,5,8449,3,169453,817962
BR_3615,Urban,47,5760,205626,4,28755,1,32549,760023
BR_3616,Urban,30,1588,209287,14,26923,7,76149,394115
BR_3617,Suburban,16,2671,119138,5,19587,4,166275,260208
BR_3618,Rural,18,5390,80656,0,24942,0,168000,444568
BR_3619,Suburban,29,5958,74104,3,2982,5,38457,527251
BR_3620,Urban,12,2825,96844,8,10923,11,150293,86048
BR_3621,Suburban,47,3246,20969,3,16989,6,147465,587230
BR_3622,Urban,8,5623,282398,1,24912,0,193183,304393
BR_3623,Urban,32,1360,85516,5,25039,11,49587,318856
BR_3624,Rural,11,3451,113077,1,23983,2,84354,310017
BR_3625,Urban,14,4704,231917,2,15429,8,126911,364429
BR_3626,Urban,55,1339,221961,6,24074,6,50312,702898
BR_3627,Urban,40,5555,70117,3,16396,11,91045,531682
BR_3628,Rural,6,3936,21737,0,12792,3,132764,198496
BR_3629,Suburban,30,4089,102404,8,7905,5,162166,377390
BR_3630,Suburban,57,3410,163398,5,24715,5,102994,845255
BR_3631,Suburban,54,5712,295055,8,27028,11,63513,737331
BR_3632,Urban,18,2744,180152,2,6073,2,95446,337346
BR_3633,Urban,20,3945,208214,4,21278,1,31572,377901
BR_3634,Urban,58,3558,255603,8,4234,4,193140,806102
BR_3635,Urban,47,4060,260655,5,17273,7,165153,610112
BR_3636,Urban,46,4907,239973,1,9631,2,109872,753772
BR_3637,Rural,21,2695,102888,14,24243,4,183985,393143
BR_3638,Urban,50,3300,36820,0,26739,2,65378,706809
BR_3639,Urban,26,3629,96502,8,19831,6,87189,318566
BR_3640,Urban,8,4673,87345,0,14061,5,51084,175951
BR_3641,Urban,23,847,190386,13,18485,5,122240,325082
BR_3642,Rural,6,3164,90793,14,25818,0,85681,215778
BR_3643,Urban,43,3056,287053,4,13899,1,47418,725867
BR_3644,Urban,13,5472,112881,0,25704,5,198799,376488
BR_3645,Suburban,23,1553,34866,4,28028,7,99860,261716
BR_3646,Urban,20,5955,193861,4,15738,4,188304,415123
BR_3647,Urban,58,3602,279546,6,12850,11,107168,709319
BR_3648,Urban,29,5449,264734,6,18919,1,164075,631465
BR_3649,Suburban,52,4452,68500,10,25884,4,182543,814527
BR_3650,Rural,22,1202,219841,9,20084,8,87468,273526
BR_3651,Suburban,27,2886,276043,0,9039,5,180877,441508
BR_3652,Urban,57,3027,294272,8,28039,4,93211,851234
BR_3653,Rural,25,4210,25202,0,9114,9,100012,262012
BR_3654,Urban,15,3790,280731,4,14411,5,44259,348927
BR_3655,Urban,43,5443,216399,6,9469,11,196134,575397
BR_3656,Urban,45,1949,199037,11,17003,10,74179,542974
BR_3657,Urban,8,862,99258,7,8492,11,199930,38661
BR_3658,Suburban,29,5739,150388,1,6344,8,105099,420558
BR_3659,Suburban,36,3953,131302,13,3971,6,173096,496488
BR_3660,Rural,34,1808,200312,0,15582,9,86980,382665
BR_3661,Suburban,49,2831,103583,3,11644,2,110170,638827
BR_3662,Suburban,30,2122,205361,11,28169,9,94283,397033
BR_3663,Urban,40,2881,80064,14,19096,9,76871,481999
BR_3664,Urban,55,1551,117119,3,5655,4,45287,725173
BR_3665,Suburban,38,4944,244121,9,17342,3,50887,615523
BR_3666,Urban,13,1457,42413,11,14534,10,153493,37076
BR_3667,Rural,16,2460,199971,5,14768,4,149370,356744
BR_3668,Urban,6,1500,106891,0,24625,7,42802,84096
BR_3669,Urban,42,1880,221041,13,8472,10,98135,435988
BR_3670,Urban,9,2956,53033,0,26144,5,34650,162460
BR_3671,Urban,9,2340,21378,2,11640,3,175915,120167
BR_3672,Urban,56,3832,125461,4,22032,4,186304,799088
BR_3673,Suburban,26,2783,193846,11,7124,10,196152,293412
BR_3674,Urban,9,1114,210680,5,28589,6,130646,211948
BR_3675,Suburban,8,3881,139104,4,10650,7,68527,100686
BR_3676,Urban,13,5913,155886,12,4843,4,67297,356782
BR_3677,Urban,33,5533,209407,12,26357,1,184340,661877
BR_3678,Urban,26,3114,269524,12,18976,5,54185,450560
BR_3679,Rural,31,2935,161072,4,2497,8,142769,426874
BR_3680,Urban,14,2449,200940,8,4134,2,156418,324374
BR_3681,Suburban,20,4019,165299,1,20833,6,68418,339632
BR_3682,Urban,46,4600,168351,11,7412,7,34612,697226
BR_3683,Suburban,46,3278,225976,11,25832,5,198886,701503
BR_3684,Urban,55,4867,216012,0,6292,11,110002,679808
BR_3685,Suburban,14,2575,193808,5,29387,2,157703,260421
BR_3686,Suburban,10,2766,230511,8,2026,0,82211,315828
BR_3687,Rural,53,2567,27771,6,14108,2,171524,701034
BR_3688,Urban,9,4615,185189,7,28293,10,103105,108970
BR_3689,Urban,10,1041,121290,4,16470,5,196972,151520
BR_3690,Urban,51,5597,228130,9,4253,10,178554,677827
BR_3691,Rural,29,3749,213209,3,22026,3,60472,477574
BR_3692,Suburban,55,5636,54890,5,22039,0,112460,893534
BR_3693,Suburban,54,5676,113740,2,13490,5,143123,743435
BR_3694,Urban,8,3056,28689,0,15379,0,197242,187374
BR_3695,Urban,44,4911,48063,10,14649,11,105379,515940
BR_3696,Urban,52,4168,230670,3,11475,7,191987,761819
BR_3697,Rural,36,5881,21363,8,16993,2,120554,535012
BR_3698,Suburban,55,1166,167763,3,3086,2,33057,697187
BR_3699,Rural,56,3627,153823,0,26406,0,43883,873129
BR_3700,Urban,39,2052,27782,13,4015,2,85014,524887
BR_3701,Suburban,14,3287,163612,3,23451,6,177522,207570
BR_3702,Suburban,38,5585,243628,6,11907,9,181577,547996
BR_3703,Urban,40,4403,222456,2,9123,7,181962,571926
BR_3704,Rural,10,4321,83177,9,15934,10,133269,142556
BR_3705,Rural,47,5955,78396,5,28302,7,60013,669377
BR_3706,Rural,50,5742,299021,14,9084,2,190025,893383
BR_3707,Suburban,20,5317,38405,13,27483,4,158536,363649
BR_3708,Urban,57,2443,136435,0,21847,0,99111,885964
BR_3709,Urban,23,2012,66233,10,22725,8,137839,244971
BR_3710,Rural,38,5503,285446,3,24805,7,71825,561656
BR_3711,Urban,29,819,231045,2,16248,9,185638,439148
BR_3712,Suburban,35,1475,117972,13,6467,1,119035,489391
BR_3713,Suburban,53,5277,222763,0,27384,9,26521,766753
BR_3714,Suburban,45,1408,248088,2,4896,0,42363,611368
BR_3715,Rural,21,861,143811,14,12362,3,105938,307879
BR_3716,Urban,51,2065,79269,3,21512,8,147159,636499
BR_3717,Urban,34,3085,123558,4,22639,11,167534,351503
BR_3718,Urban,43,1954,110868,5,11342,7,98109,509962
BR_3719,Urban,58,2428,277882,1,25264,2,79698,859433
BR_3720,Urban,59,2426,117383,1,19718,9,183175,653068
BR_3721,Urban,35,4516,249297,5,27093,11,144511,560776
BR_3722,Rural,23,5822,109294,4,25462,5,172579,315954
BR_3723,Rural,39,2242,225446,0,19672,11,121783,381920
BR_3724,Urban,33,2453,265954,2,10937,8,123829,451067
BR_3725,Urban,5,3302,246419,10,16623,9,141774,78935
BR_3726,Rural,8,4069,194115,4,14707,7,166419,209809
BR_3727,Urban,32,1081,114852,14,24031,9,31099,338444
BR_3728,Urban,22,5781,97080,12,7928,4,100104,410334
BR_3729,Urban,30,1824,216062,11,23186,11,29406,296318
BR_3730,Suburban,44,5618,101863,11,19081,11,184109,551822
BR_3731,Urban,23,4203,36705,1,13226,8,127439,276059
BR_3732,Rural,59,2035,83131,0,18858,8,160948,790019
BR_3733,Urban,59,4982,229545,8,14168,2,115692,886024
BR_3734,Suburban,10,5560,174161,14,26080,11,186943,102500
BR_3735,Urban,5,5757,238598,4,16189,7,121442,250762
BR_3736,Urban,12,1585,23877,1,8532,3,127829,150012
BR_3737,Suburban,37,4117,104256,9,10702,9,137631,475246
BR_3738,Suburban,55,2467,224284,3,27113,6,69895,737030
BR_3739,Suburban,47,3808,51818,2,12452,9,68760,509964
BR_3740,Suburban,25,3994,250956,6,21328,7,71306,466954
BR_3741,Rural,28,5589,68555,0,24016,6,100179,406625
BR_3742,Rural,29,4575,69421,14,7384,4,172659,378454
BR_3743,Suburban,51,3246,46620,9,19750,10,101554,607904
BR_3744,Urban,59,4590,37077,11,19445,0,160285,871122
BR_3745,Urban,47,1333,103335,11,4307,11,166116,517727
BR_3746,Urban,23,1201,67285,3,18691,7,156015,263829
BR_3747,Suburban,33,4463,168691,6,11188,4,69425,520392
BR_3748,Urban,57,929,89503,10,27860,2,177448,786647
BR_3749,Urban,14,3139,77477,9,11321,1,47590,209659
BR_3750,Rural,16,5171,47488,12,2303,2,68403,304082
BR_3751,Rural,37,3759,98747,4,8486,8,51628,427404
BR_3752,Rural,11,2658,41169,3,7566,1,114421,219330
BR_3753,Urban,21,3773,52669,3,23541,9,130763,297698
BR_3754,Suburban,14,4950,75277,10,5891,0,158264,338088
BR_3755,Urban,35,4449,75120,11,11046,1,177505,587437
BR_3756,Urban,10,3586,74235,13,28321,1,109629,312672
BR_3757,Urban,21,3897,35405,1,7724,11,149062,228539
BR_3758,Urban,54,4312,133307,7,17579,10,55617,708477
BR_3759,Urban,41,5660,166919,11,24664,4,132454,743901
BR_3760,Rural,22,2020,43547,3,7350,0,187754,446355
BR_3761,Urban,30,1441,26575,1,11009,11,35250,250564
BR_3762,Suburban,53,4114,155915,8,16025,9,57836,644856
BR_3763,Suburban,58,1523,244059,13,11164,7,137319,628071
BR_3764,Urban,20,5697,296996,13,6133,1,92173,557563
BR_3765,Urban,12,1537,160229,12,11370,5,152939,157828
BR_3766,Urban,28,5653,107942,11,17862,4,131761,500403
BR_3767,Suburban,17,2099,263892,9,2104,1,31251,363395
BR_3768,Urban,33,4280,267610,12,26830,9,126429,534126
BR_3769,Urban,36,1139,92968,6,25955,11,81246,356911
BR_3770,Urban,28,952,274686,14,29111,0,189078,531390
BR_3771,Suburban,20,2221,100684,2,16269,5,111966,301852
BR_3772,Rural,15,3851,137704,14,24985,5,196857,259828
BR_3773,Urban,36,1226,96730,6,25055,2,162536,569144
BR_3774,Suburban,10,4358,165891,0,27166,7,92344,249834
BR_3775,Suburban,39,1935,289548,11,27100,8,166353,487015
BR_3776,Rural,37,3172,281644,0,10561,2,75106,592853
BR_3777,Rural,22,4129,34674,3,14389,8,146720,265182
BR_3778,Suburban,41,1749,105923,3,21347,7,119840,477015
BR_3779,Suburban,17,2173,211735,3,10855,4,130293,313165
BR_3780,Rural,14,1756,48037,8,18360,5,33998,232898
BR_3781,Urban,41,2501,126086,5,19073,11,170589,418493
BR_3782,Urban,30,3741,57982,2,16214,11,131083,318854
BR_3783,Urban,50,3282,287300,5,29222,11,67866,707287
BR_3784,Rural,21,2103,58280,1,8743,0,138384,304486
BR_3785,Rural,5,1170,95324,1,4588,4,47969,40947
BR_3786,Urban,29,3780,80706,6,3535,9,125980,250953
BR_3787,Suburban,38,3096,230793,13,16698,9,171855,534974
BR_3788,Urban,43,5598,235342,2,4028,11,143259,587451
BR_3789,Urban,14,2925,161043,6,20240,6,56107,224485
BR_3790,Rural,24,3766,63408,2,16947,0,159831,365540
BR_3791,Urban,11,4945,203094,11,21570,9,39789,210352
BR_3792,Urban,20,3542,157559,11,4769,8,38214,193938
BR_3793,Suburban,41,5888,268670,1,24469,6,95657,672923
BR_3794,Suburban,33,4821,40997,3,8486,3,54482,575432
BR_3795,Urban,16,3164,100908,14,9241,10,188544,178127
BR_3796,Suburban,21,1562,230042,3,21371,3,99536,407918
BR_3797,Suburban,52,4862,184857,2,10135,10,73187,727667
BR_3798,Urban,24,1804,254066,8,16173,9,56087,290154
BR_3799,Urban,30,4555,78676,5,24474,6,25941,472861
BR_3800,Suburban,52,3646,28373,4,14667,5,144340,562841
BR_3801,Urban,23,1149,181355,12,15801,2,157393,373149
BR_3802,Rural,51,3764,206983,11,11340,8,70972,718580
BR_3803,Rural,16,1486,114951,11,16373,5,111658,239839
BR_3804,Rural,25,5437,103872,5,19164,10,64361,336677
BR_3805,Urban,46,3926,155772,12,6405,1,66354,749505
BR_3806,Rural,58,5256,214301,10,4153,9,91327,819127
BR_3807,Urban,38,3555,164973,7,27131,11,72191,476342
BR_3808,Urban,11,4324,184500,4,21680,1,80828,381826
BR_3809,Urban,49,4424,186759,12,21697,0,35136,817233
BR_3810,Urban,39,3532,145074,14,22876,10,171819,426997
BR_3811,Suburban,19,2493,71224,12,8296,4,91279,280506
BR_3812,Urban,5,3692,293076,3,4583,9,97060,98077
BR_3813,Urban,30,4611,280346,6,5043,5,64342,525838
BR_3814,Suburban,39,4980,270537,11,29589,2,106851,556091
BR_3815,Urban,29,1484,198350,13,25953,3,57961,512217
BR_3816,Suburban,46,5140,163361,4,24363,4,131198,758892
BR_3817,Urban,19,3719,105549,3,14036,3,94810,397573
BR_3818,Rural,26,4556,150768,13,19553,8,54838,387589
BR_3819,Rural,10,4083,64327,4,21646,11,39332,158305
BR_3820,Urban,56,5491,133209,10,9036,2,88001,847914
BR_3821,Urban,19,4826,216591,3,18036,4,115329,352163
BR_3822,Urban,28,1956,38409,7,8726,6,192422,288978
BR_3823,Rural,25,3861,170589,7,6022,11,144771,286456
BR_3824,Urban,11,5245,35327,0,10392,11,105954,176081
BR_3825,Urban,33,3129,75344,13,20274,6,73473,489660
BR_3826,Urban,36,2092,285815,11,26587,5,196969,523342
BR_3827,Urban,36,2684,221549,2,23555,8,36682,520679
BR_3828,Urban,57,2360,111908,10,12168,6,177799,711069
BR_3829,Rural,9,1783,229074,3,17103,10,68775,70626
BR_3830,Urban,8,2867,70756,1,27901,3,81941,142026
BR_3831,Urban,26,2663,196031,13,29947,10,37115,332863
BR_3832,Rural,22,2779,179152,12,14262,9,75937,319903
BR_3833,Rural,39,2536,96347,4,15207,8,70132,447653
BR_3834,Urban,21,3252,38733,10,8664,5,37025,316458
BR_3835,Urban,54,2718,68093,7,25691,0,120439,790724
BR_3836,Urban,54,1500,198114,11,24627,8,83526,606263
BR_3837,Rural,28,4846,204588,1,5556,10,172979,467407
BR_3838,Urban,6,2873,115595,13,9304,6,93832,156036
BR_3839,Rural,17,5461,57487,8,23350,5,81108,264330
BR_3840,Suburban,58,4553,60849,12,2365,5,176935,775640
BR_3841,Suburban,19,1194,265730,6,26435,3,161757,404545
BR_3842,Urban,9,2756,96400,5,17893,3,31647,208899
BR_3843,Urban,7,3848,149120,7,17866,10,55145,92605
BR_3844,Urban,41,4252,110930,13,2656,2,196634,606194
BR_3845,Urban,41,1322,219969,1,10352,7,128894,502521
BR_3846,Suburban,41,2362,216236,13,17096,7,176839,541715
BR_3847,Rural,7,3709,263551,4,26750,1,123702,339068
BR_3848,Suburban,39,3649,36719,3,17447,4,141839,557153
BR_3849,Suburban,56,1349,291862,7,21854,8,30430,686135
BR_3850,Urban,27,2268,20056,12,22444,11,159952,245492
BR_3851,Urban,32,1632,263349,0,23983,8,90662,417084
BR_3852,Urban,34,5282,166424,11,18928,6,141775,548263
BR_3853,Suburban,22,5858,239420,2,14046,3,85487,425637
BR_3854,Rural,56,2221,282865,9,8426,3,64793,733894
BR_3855,Suburban,40,1085,60194,7,3761,9,138584,361718
BR_3856,Urban,37,3545,197628,4,2956,10,135549,393819
BR_3857,Urban,30,4565,260455,3,27027,6,82590,454727
BR_3858,Suburban,52,5264,99882,5,26560,2,96461,849375
BR_3859,Urban,44,2245,216867,11,26175,2,77470,664146
BR_3860,Rural,21,2266,171944,4,10273,4,88616,339115
BR_3861,Rural,44,2576,225399,2,19620,10,125361,553151
BR_3862,Suburban,11,4455,93072,12,23295,5,194743,240564
BR_3863,Urban,12,1714,143919,10,16855,7,161407,169445
BR_3864,Urban,57,1087,249358,13,24661,0,93525,858946
BR_3865,Urban,35,4990,64537,4,18830,6,130879,520353
BR_3866,Urban,16,2888,129254,3,20549,7,118709,346797
BR_3867,Urban,52,5226,251735,0,20003,4,96257,771750
BR_3868,Suburban,35,2604,92941,0,20177,11,27728,340494
BR_3869,Suburban,48,1978,183277,13,29890,9,108511,577548
BR_3870,Urban,23,3351,241016,14,15036,1,47167,398764
BR_3871,Urban,14,5170,37645,6,11365,3,192001,270944
BR_3872,Urban,43,2388,132661,3,8005,5,98711,520877
BR_3873,Urban,16,2756,181503,0,15844,8,193469,231450
BR_3874,Rural,24,2575,80914,5,2645,1,151218,372599
BR_3875,Urban,41,5662,37882,10,2378,3,97437,553177
BR_3876,Urban,52,1787,229611,11,21039,9,101426,676254
BR_3877,Urban,45,2003,241714,14,9109,4,101851,596251
BR_3878,Rural,11,4130,164051,10,21968,7,105962,183103
BR_3879,Suburban,56,1919,120513,11,13925,7,187388,695616
BR_3880,Urban,58,996,64828,10,19524,1,60065,757877
BR_3881,Suburban,18,4775,158300,10,22119,5,145138,349010
BR_3882,Suburban,15,1325,225908,0,16911,5,105286,202850
BR_3883,Rural,11,5527,140354,7,28589,4,48674,257659
BR_3884,Urban,33,2210,126500,11,19045,7,144632,450994
BR_3885,Rural,14,5303,90908,12,23820,9,51085,230172
BR_3886,Rural,33,2092,265377,8,15163,1,63086,558092
BR_3887,Rural,13,1994,47785,10,26587,1,139700,253558
BR_3888,Suburban,40,2748,275333,2,23593,6,88493,617562
BR_3889,Suburban,52,4455,91997,6,2387,8,73248,648856
BR_3890,Urban,14,5586,234473,12,21407,2,51156,382548
BR_3891,Suburban,23,3017,281372,14,12111,6,125355,406757
BR_3892,Suburban,35,5054,296196,4,14683,2,159948,731429
BR_3893,Suburban,21,4380,246978,2,29168,11,96963,277011
BR_3894,Urban,13,1817,223940,4,29284,5,73119,226784
BR_3895,Suburban,49,3953,90775,9,23119,2,126044,734993
BR_3896,Rural,37,5976,266709,6,26675,0,125092,639721
BR_3897,Urban,38,4390,95614,6,16310,5,141640,593094
BR_3898,Rural,49,5007,158110,8,17209,10,171713,676124
BR_3899,Suburban,28,4869,290192,7,24855,2,101432,567776
BR_3900,Rural,13,847,245279,3,4771,0,103451,288833
BR_3901,Urban,11,4463,297098,14,6169,4,110340,357087
BR_3902,Urban,20,5271,251673,4,25647,7,44411,404898
BR_3903,Rural,23,1627,279407,4,24619,7,159173,295790
BR_3904,Urban,43,5522,267067,9,28953,7,53536,724370
BR_3905,Rural,10,5922,219387,11,12055,2,28588,369976
BR_3906,Urban,54,2889,295369,1,6019,7,170781,735962
BR_3907,Suburban,55,2856,125622,11,22654,3,112657,868951
BR_3908,Urban,15,1618,221943,6,7856,7,157489,200719
BR_3909,Suburban,16,5552,291674,6,16650,2,45293,356092
BR_3910,Urban,46,4784,44791,8,17927,2,78897,694544
BR_3911,Urban,17,4480,125806,12,14715,0,69649,387975
BR_3912,Urban,16,2611,273286,8,18418,7,60540,364621
BR_3913,Urban,25,5685,152721,3,28742,7,87251,447959
BR_3914,Rural,14,3914,110721,4,15682,8,144863,198472
BR_3915,Rural,24,2429,47134,6,17260,5,60017,265900
BR_3916,Urban,54,2343,217525,9,13831,11,139383,710768
BR_3917,Suburban,40,4379,192193,14,14164,1,45242,571732
BR_3918,Urban,32,2704,237129,6,9618,0,141313,567794
BR_3919,Suburban,28,2236,273107,10,5380,7,122544,310190
BR_3920,Rural,9,5831,58217,9,23860,9,125151,163269
BR_3921,Rural,41,4117,151067,10,25927,3,137457,627471
BR_3922,Urban,16,4320,219419,7,17163,10,33770,225078
BR_3923,Suburban,39,3859,56189,7,21560,10,157208,451677
BR_3924,Urban,44,4916,138903,1,16725,6,36602,640211
BR_3925,Rural,58,1798,214549,11,10367,9,126437,678155
BR_3926,Urban,6,2231,186561,8,20537,11,35466,54152
BR_3927,Suburban,54,5352,44698,10,6687,3,166485,734685
BR_3928,Suburban,45,3861,199096,3,15474,0,157229,719734
BR_3929,Suburban,49,1064,102176,0,15201,7,163524,607077
BR_3930,Urban,43,4531,220633,0,3586,9,51225,558417
BR_3931,Rural,46,3074,117012,4,10056,8,65043,627344
BR_3932,Urban,13,4675,223349,6,15590,9,170550,278287
BR_3933,Suburban,26,4117,23654,4,7422,8,112333,347189
BR_3934,Urban,51,2846,149814,14,22042,8,193212,648943
BR_3935,Urban,9,3944,195621,12,29578,11,161683,116393
BR_3936,Suburban,16,4021,85355,2,2952,11,186238,165783
BR_3937,Urban,5,3940,213191,10,24654,10,174779,190452
BR_3938,Urban,48,5864,66257,6,7365,10,156305,573832
BR_3939,Urban,26,5700,133435,0,21255,11,196756,379838
BR_3940,Urban,42,2053,125866,10,14521,3,90567,539846
BR_3941,Suburban,55,1522,274559,0,12906,8,184086,677390
BR_3942,Rural,23,5991,132695,11,4978,10,116483,341685
BR_3943,Urban,20,5897,185992,1,15750,3,33951,445721
BR_3944,Urban,35,883,28738,0,12001,1,92330,459821
BR_3945,Urban,55,5635,287618,8,12998,9,87831,810297
BR_3946,Urban,7,4170,79026,3,14343,2,53936,225599
BR_3947,Suburban,27,4619,86024,6,13951,1,40574,462394
BR_3948,Suburban,46,4164,70974,4,16691,0,123585,734910
BR_3949,Urban,22,2557,287766,13,13520,10,160143,260250
BR_3950,Urban,30,5118,253150,6,21354,5,177081,523244
BR_3951,Urban,17,3580,59214,12,6908,3,184703,261011
BR_3952,Rural,22,4087,113184,12,13326,6,47362,350671
BR_3953,Rural,7,3252,269212,14,3959,6,186772,80377
BR_3954,Urban,27,1128,209065,6,7182,9,72105,285168
BR_3955,Urban,7,1225,176295,0,2805,0,187304,198800
BR_3956,Rural,59,1569,225180,0,5100,11,66775,767486
BR_3957,Rural,29,4775,63026,10,3575,8,42854,376785
BR_3958,Urban,31,1407,109037,2,13922,7,153362,317938
BR_3959,Urban,48,2652,177938,9,10791,9,93823,612740
BR_3960,Urban,31,3472,45775,1,4615,0,71782,454533
BR_3961,Suburban,56,2924,221495,13,13563,7,47090,683651
BR_3962,Urban,43,2100,39374,6,17040,4,52161,555148
BR_3963,Urban,29,5815,35684,2,27187,0,172966,599548
BR_3964,Suburban,28,1265,44002,6,28525,3,131265,348743
BR_3965,Urban,12,2764,111551,8,7626,6,71300,165125
BR_3966,Suburban,13,2745,26309,11,27136,11,115666,137251
BR_3967,Urban,50,3339,27826,10,12738,4,69665,693229
BR_3968,Urban,41,3160,163206,0,19010,10,195624,563686
